index,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
53456,City Hotel,1,37,2016,June,26,20,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,113.4,0,0,Canceled,25-05-16
53457,City Hotel,1,93,2016,June,26,20,1,3,3,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,143.23,0,0,Canceled,13-04-16
53458,City Hotel,1,205,2016,June,26,20,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,79.0,,0,Transient,80.24,0,0,Canceled,02-06-16
53459,City Hotel,0,202,2016,June,26,20,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,79.0,,0,Transient,80.24,0,0,Check-Out,27-06-16
53460,City Hotel,0,174,2016,June,26,20,3,5,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,120.35,0,0,Check-Out,28-06-16
53461,City Hotel,1,8,2016,June,26,20,1,3,1,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.5,0,0,Canceled,12-06-16
53462,City Hotel,1,80,2016,June,26,21,0,1,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.49,0,0,Canceled,19-04-16
53463,City Hotel,1,35,2016,June,26,21,0,1,3,0.0,0,BB,SGP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,0,Canceled,19-05-16
53464,City Hotel,1,40,2016,June,26,21,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,76.92,0,0,Canceled,12-05-16
53465,City Hotel,1,40,2016,June,26,21,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,76.92,0,0,Canceled,12-05-16
53466,City Hotel,1,65,2016,June,26,21,0,1,3,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,0,Canceled,17-04-16
53467,City Hotel,1,28,2016,June,26,21,0,1,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,147.0,0,2,No-Show,21-06-16
53468,City Hotel,1,35,2016,June,26,21,0,1,2,0.0,0,SC,SGP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,0,Canceled,19-05-16
53469,City Hotel,1,35,2016,June,26,21,0,1,2,0.0,0,SC,MOZ,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,No-Show,21-06-16
53470,City Hotel,1,28,2016,June,26,21,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,1,No-Show,21-06-16
53471,City Hotel,1,35,2016,June,26,21,0,1,2,0.0,0,SC,MOZ,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,No-Show,21-06-16
53472,City Hotel,1,56,2016,June,26,21,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.9,0,0,Canceled,01-05-16
53473,City Hotel,1,145,2016,June,26,21,0,2,2,0.0,0,BB,HKG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.55,0,1,Canceled,13-06-16
53474,City Hotel,1,50,2016,June,26,21,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,0,Canceled,24-05-16
53475,City Hotel,1,42,2016,June,26,21,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,84.15,0,0,Canceled,10-05-16
53476,City Hotel,1,65,2016,June,26,21,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,0,Canceled,17-04-16
53477,City Hotel,1,65,2016,June,26,21,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,0,Canceled,17-04-16
53478,City Hotel,1,23,2016,June,26,21,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,127.67,0,0,Canceled,01-06-16
53479,City Hotel,1,99,2016,June,26,21,0,3,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,88.6,0,1,Canceled,21-06-16
53480,City Hotel,1,22,2016,June,26,21,0,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,127.67,0,0,Canceled,17-06-16
53481,City Hotel,0,0,2016,June,26,22,0,0,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,F,0,No Deposit,,45.0,0,Transient,0.0,0,1,Check-Out,22-06-16
53482,City Hotel,1,0,2016,June,26,22,0,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,159.0,0,2,Canceled,22-06-16
53483,City Hotel,1,30,2016,June,26,22,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.9,0,0,Canceled,24-05-16
53484,City Hotel,1,22,2016,June,26,22,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.0,0,0,Canceled,20-06-16
53485,City Hotel,1,2,2016,June,26,22,0,1,1,0.0,0,SC,DEU,Offline TA/TO,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,124.0,0,0,Canceled,21-06-16
53486,City Hotel,1,44,2016,June,26,22,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,Canceled,19-06-16
53487,City Hotel,1,19,2016,June,26,22,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,215.0,,0,Transient-Party,100.0,0,0,Canceled,16-06-16
53488,City Hotel,1,47,2016,June,26,22,0,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,134.1,0,0,Canceled,14-06-16
53489,City Hotel,0,193,2016,June,26,22,0,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,100.8,0,1,Check-Out,24-06-16
53490,City Hotel,0,193,2016,June,26,22,0,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,100.8,0,1,Check-Out,24-06-16
53491,City Hotel,1,49,2016,June,26,22,0,2,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.65,0,0,Canceled,08-06-16
53492,City Hotel,1,44,2016,June,26,22,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,0,Canceled,11-05-16
53493,City Hotel,1,77,2016,June,26,22,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,110.0,0,0,Canceled,06-04-16
53494,City Hotel,1,24,2016,June,26,22,0,2,3,0.0,0,BB,KOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,157.0,0,0,Canceled,03-06-16
53495,City Hotel,1,351,2016,June,26,23,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,59.0,0,0,Canceled,21-10-15
53496,City Hotel,1,98,2016,June,26,23,0,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.5,0,1,Canceled,21-06-16
53497,City Hotel,1,23,2016,June,26,23,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,0,Canceled,02-06-16
53498,City Hotel,1,15,2016,June,26,23,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,1,Canceled,12-06-16
53499,City Hotel,1,351,2016,June,26,23,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,59.0,0,0,Canceled,21-10-15
53500,City Hotel,1,21,2016,June,26,23,0,1,2,1.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.0,0,0,Canceled,07-06-16
53501,City Hotel,1,17,2016,June,26,23,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.0,0,1,Canceled,19-06-16
53502,City Hotel,1,82,2016,June,26,23,0,1,2,0.0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.5,0,0,Canceled,03-04-16
53503,City Hotel,1,81,2016,June,26,23,0,1,1,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.9,0,0,Canceled,04-04-16
53504,City Hotel,1,6,2016,June,26,23,0,1,1,0.0,0,BB,HKG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.0,0,0,Canceled,17-06-16
53505,City Hotel,1,26,2016,June,26,23,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,101.0,0,0,Canceled,15-06-16
53506,City Hotel,1,81,2016,June,26,23,0,1,1,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.9,0,0,Canceled,04-04-16
53507,City Hotel,1,81,2016,June,26,23,0,1,1,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.9,0,0,Canceled,04-04-16
53508,City Hotel,1,82,2016,June,26,23,0,1,2,0.0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.5,0,0,Canceled,03-04-16
53509,City Hotel,1,82,2016,June,26,23,0,1,2,0.0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.5,0,0,Canceled,03-04-16
53510,City Hotel,1,17,2016,June,26,23,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,0,Canceled,06-06-16
53511,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53512,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53513,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53514,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53515,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53516,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53517,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53518,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53519,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53520,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53521,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53522,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53523,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53524,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53525,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53526,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53527,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53528,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53529,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53530,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53531,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53532,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53533,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53534,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53535,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53536,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53537,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53538,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53539,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53540,City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21-10-15
53541,City Hotel,1,8,2016,June,26,23,0,1,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.0,0,1,Canceled,21-06-16
53542,City Hotel,1,42,2016,June,26,23,0,1,2,2.0,0,BB,ZAF,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,171.9,0,1,Canceled,08-06-16
53543,City Hotel,1,15,2016,June,26,23,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,1,Canceled,12-06-16
53544,City Hotel,1,9,2016,June,26,23,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.0,0,0,Canceled,14-06-16
53545,City Hotel,1,60,2016,June,26,23,0,1,3,0.0,0,BB,HKG,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,0,Canceled,30-05-16
53546,City Hotel,1,81,2016,June,26,23,0,1,1,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.9,0,0,Canceled,04-04-16
53547,City Hotel,1,82,2016,June,26,23,0,1,2,0.0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.5,0,0,Canceled,03-04-16
53548,City Hotel,1,7,2016,June,26,23,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,91.0,0,1,Canceled,17-06-16
53549,City Hotel,1,233,2016,June,26,23,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,100.3,0,0,Canceled,13-06-16
53550,City Hotel,1,17,2016,June,26,24,0,1,2,2.0,0,BB,ZAF,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,171.9,0,2,Canceled,09-06-16
53551,City Hotel,1,234,2016,June,26,24,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,65.0,0,0,Canceled,05-02-16
53552,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53553,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53554,City Hotel,1,265,2016,June,26,24,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,16-06-16
53555,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53556,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53557,City Hotel,1,234,2016,June,26,24,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,65.0,0,0,Canceled,05-02-16
53558,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53559,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53560,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53561,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53562,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53563,City Hotel,1,265,2016,June,26,24,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,16-06-16
53564,City Hotel,1,192,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,16-06-16
53565,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53566,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53567,City Hotel,1,234,2016,June,26,24,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,65.0,0,0,Canceled,05-02-16
53568,City Hotel,1,79,2016,June,26,24,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,16-06-16
53569,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53570,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53571,City Hotel,1,265,2016,June,26,24,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,16-06-16
53572,City Hotel,1,79,2016,June,26,24,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,16-06-16
53573,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53574,City Hotel,1,172,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,06-04-16
53575,City Hotel,1,3,2016,June,26,24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,Direct,0,0,0,A,F,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Canceled,24-06-16
53576,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53577,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53578,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53579,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53580,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53581,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53582,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53583,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53584,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53585,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53586,City Hotel,1,273,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,8.0,,0,Transient,94.5,0,0,Canceled,10-06-16
53587,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53588,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53589,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
53590,City Hotel,1,121,2016,June,26,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,03-05-16
